securLayer,HEXinURL,IPinURL,hostLength,URLlength,pathLength,dashInHOST,dotInHOST,dotInPATH,slashInURL,DigitInHOST,NumOfCertainKeyword,numOfSpecialCharacters,AtInURL,underscoreInHOST,underscoreInPATH,PresenceOfWWW,portRedirect,numOfHexWithePersent,NumberOfForms,numGet,numpost,numberOfOuterSRCinScript,numberOfScript,NumberOfIframe,NumberOfApplet,NumberOfEmbed,NumberOfFrame,NumberOflink,NumberOfNonlink,NumberOfFsubmint,NumberOfInputEmail,NumberOfInputpassword,NumberOfFbutton,alexa,age,target label
0,0,0,13,43,23,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,13,0,0,0,0,0,16096,13,0
0,0,0,9,24,8,0,1,0,3,0,0,0,0,0,0,0,0,0,7,0,7,9,10,2,0,0,0,17,0,0,6,0,0,4387981,2,0
0,0,0,9,26,10,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,1,10,11,3,0,0,0,41,2,0,0,0,0,4387981,2,0
0,0,0,9,27,11,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,2,10,11,4,0,0,0,18,0,0,1,0,0,4387981,2,0
0,0,0,9,17,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,10,11,3,0,0,0,40,2,0,0,0,0,4387981,2,0
0,0,0,12,61,42,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0,1,11,15,0,0,0,0,157,0,0,0,0,0,474471,14,0
1,0,0,19,97,70,0,2,0,7,0,1,0,0,0,0,0,0,0,1,0,1,15,15,1,0,0,0,25,0,0,0,0,0,125362,-10,0
0,0,0,16,38,15,0,1,0,4,0,0,0,0,0,0,0,0,0,2,1,1,46,75,7,0,0,0,198,1,2,1,0,0,125362,-10,0
0,0,0,16,80,57,0,1,0,7,0,2,0,0,0,0,0,0,0,3,1,2,48,81,7,0,0,0,197,2,3,3,0,0,124156,-10,0
0,0,0,12,228,209,0,1,0,4,0,1,66,0,0,0,0,0,64,2,1,1,21,31,2,0,0,0,84,6,1,0,0,0,899,2,0
0,0,0,12,221,202,0,1,0,4,0,0,64,0,0,0,0,0,16,2,1,1,22,31,1,0,0,0,101,6,1,0,0,0,899,2,0
0,0,0,12,221,202,0,1,0,4,0,0,64,0,0,0,0,0,64,2,1,1,22,31,1,0,0,0,101,6,1,0,0,0,899,2,0
0,0,0,12,228,209,0,1,0,4,0,1,66,0,0,0,0,0,64,2,1,1,21,31,2,0,0,0,89,6,1,0,0,0,899,2,0
0,0,0,17,244,220,1,2,1,7,0,0,63,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11260064,18,0
0,0,0,17,46,22,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,276,0,0,0,0,0,107254,9,0
0,0,0,19,52,26,0,3,1,6,0,3,0,0,0,0,0,0,0,1,0,1,28,70,2,0,0,0,46,2,0,0,1,1,204236,11,0
0,0,0,24,102,71,0,2,0,7,0,1,0,0,0,0,0,0,0,1,1,0,12,15,1,0,0,0,104,2,1,0,0,0,51243,1,0
0,0,0,18,35,10,0,1,1,3,0,2,0,0,0,0,0,0,0,1,0,1,7,12,0,0,0,0,8,0,1,0,0,1,375190,20,0
0,0,0,18,35,10,0,1,1,3,0,2,0,0,0,0,0,0,0,1,0,1,7,12,0,0,0,0,8,0,1,0,0,1,375190,4,0
0,0,0,18,35,10,0,1,1,3,0,2,0,0,0,0,0,0,0,1,0,1,7,12,0,0,0,0,8,0,1,0,0,1,375190,-10,0
0,0,0,18,26,1,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,1,7,12,0,0,0,0,8,0,1,0,0,1,375266,4,0
0,0,0,10,27,10,0,1,0,4,1,0,0,0,0,0,0,0,0,2,1,1,34,42,3,0,0,0,142,2,0,0,1,0,5017,0.3,0
0,0,0,10,40,23,0,1,0,3,1,0,4,0,0,0,0,0,0,2,1,1,25,30,0,0,0,0,71,2,0,0,1,0,5001,0.3,0
0,0,0,10,90,73,0,1,0,3,1,0,14,0,0,0,0,0,12,4,2,2,44,57,14,0,0,0,116,2,0,0,1,0,5017,3,0
0,0,0,10,90,73,0,1,0,3,1,0,14,0,0,0,0,0,12,4,2,2,44,57,12,0,0,0,116,2,0,0,1,0,5017,0.3,0
0,0,0,10,113,96,0,1,0,3,1,0,26,0,0,0,0,0,23,4,2,2,44,57,10,0,0,0,133,2,0,0,1,0,5001,0.3,0
0,0,0,10,113,96,0,1,0,3,1,0,26,0,0,0,0,0,23,4,2,2,43,55,9,0,0,0,133,2,0,0,1,0,5001,0.3,0
0,0,0,10,18,1,0,1,0,3,1,0,0,0,0,0,0,0,0,2,1,1,31,40,3,0,0,0,184,2,0,0,1,0,5001,0.3,0
0,0,0,12,26,7,0,1,0,3,0,0,2,0,0,0,0,0,0,3,2,1,18,30,0,0,0,0,127,0,1,1,0,0,2598332,4,0
0,0,0,20,126,99,1,1,1,3,0,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,187086,0.2,0
0,0,0,6,40,27,0,1,1,4,1,0,2,0,0,0,0,0,0,5,1,4,16,24,0,0,0,0,41,4,2,0,0,1,991,4,0
0,0,0,6,40,27,0,1,1,4,1,0,2,0,0,0,0,0,0,5,1,4,16,24,0,0,0,0,42,4,2,0,0,1,991,4,0
1,0,0,17,116,91,0,3,3,3,0,1,10,0,0,0,1,0,0,2,2,0,4,15,0,0,0,0,106,7,3,0,0,0,1000,4,0
0,0,0,6,40,27,0,1,1,4,1,0,2,0,0,0,0,0,0,5,1,4,16,24,0,0,0,0,43,4,2,0,0,1,993,4,0
0,0,0,6,39,26,0,1,1,4,1,0,2,0,0,0,0,0,0,6,1,5,14,21,0,0,0,0,55,2,2,0,0,1,991,4,0
0,0,0,6,40,27,0,1,1,4,1,0,2,0,0,0,0,0,0,5,1,4,16,24,0,0,0,0,42,4,2,0,0,1,1000,4,0
1,0,1,17,268,243,0,3,37,3,0,0,20,0,0,1,1,0,0,2,2,0,8,20,1,0,0,0,209,50,2,0,0,1,97,14,0
0,0,0,9,98,82,0,0,1,5,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,-1,-10,0
0,0,0,9,120,104,0,0,1,5,0,0,22,0,0,0,0,0,1,1,1,0,4,4,0,0,0,0,91,1,1,0,0,0,-1,-10,0
0,0,0,9,120,104,0,0,1,5,0,0,22,0,0,0,0,0,1,1,1,0,4,4,0,0,0,0,91,0,1,0,0,0,-1,-10,0
0,0,0,9,120,104,0,0,1,5,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-10,0
0,0,0,9,120,104,0,0,1,5,0,0,22,0,0,0,0,0,1,1,1,0,4,4,0,0,0,0,91,0,0,0,0,0,-1,-10,0
1,0,0,16,43,19,0,2,0,6,0,0,0,0,0,0,0,0,0,1,1,0,10,32,3,0,0,0,36,1,0,0,0,0,1,-10,0
1,0,0,19,56,29,0,3,0,5,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,16,0,1,0,0,0,2463,32,0
1,0,0,21,76,47,0,2,2,3,0,2,6,0,0,0,0,0,0,1,1,0,30,45,7,0,0,0,77,1,0,0,0,0,43,26,0
1,0,0,14,183,161,0,2,0,6,0,2,21,0,0,6,1,0,0,40,4,36,13,87,3,0,0,0,923,3,38,0,0,0,10,23,0
1,0,0,14,87,65,0,2,0,4,0,2,6,0,0,3,1,0,0,40,4,36,9,100,2,0,0,0,917,1,38,0,0,0,10,23,0
1,0,0,14,153,131,0,2,0,4,0,2,19,0,0,5,1,0,0,40,4,36,11,104,3,0,0,0,917,3,38,0,0,0,10,23,0
1,0,0,14,101,79,0,2,0,5,0,1,5,0,0,2,1,0,0,5,4,1,11,106,4,0,0,0,892,1,5,0,0,0,10,23,0
1,0,0,14,168,146,0,2,0,4,0,1,12,0,0,17,1,0,0,13,4,9,29,139,9,0,0,0,831,6,18,0,0,0,10,23,0
1,0,0,14,136,114,0,2,0,6,0,2,9,0,0,2,1,0,0,8,4,4,24,157,8,0,0,0,774,8,18,0,0,0,10,23,0
1,0,0,14,96,74,0,2,0,6,0,1,1,0,0,3,1,0,0,7,4,3,23,150,7,0,0,0,757,6,14,0,0,1,10,23,0
1,0,0,14,173,151,0,2,0,4,0,1,12,0,0,17,1,0,0,7,4,3,21,149,7,0,0,0,750,3,15,0,0,1,10,23,0
1,0,0,14,107,85,0,2,0,6,0,1,5,0,0,3,1,0,0,8,4,4,26,138,9,0,0,0,749,7,18,0,0,1,10,23,0
1,0,0,14,60,38,0,2,0,5,0,3,1,0,0,2,1,0,0,2,2,0,5,77,0,0,0,0,734,1,1,0,0,0,10,23,0
1,0,0,14,202,180,0,2,0,6,0,3,13,0,0,5,1,0,0,16,4,12,21,157,8,0,0,0,733,7,29,0,0,0,10,23,0
1,0,0,14,140,118,0,2,0,5,0,1,11,0,0,11,1,0,0,18,4,14,21,168,8,0,0,0,732,8,30,0,0,0,10,23,0
1,0,0,14,236,214,0,2,0,6,0,2,13,0,0,15,1,0,0,7,4,3,23,147,7,0,0,0,728,6,12,0,0,1,10,23,0
1,0,0,14,63,41,0,2,0,5,0,1,3,0,0,3,1,0,0,7,4,3,21,159,8,0,0,0,728,7,18,0,0,0,10,23,0
1,0,0,14,224,202,0,2,0,6,0,1,15,0,0,12,1,0,0,17,4,13,21,159,8,0,0,0,725,7,30,0,0,0,10,23,0
1,0,0,14,142,120,0,2,0,4,0,3,19,0,0,3,1,0,1,5,4,1,6,91,0,0,0,0,689,1,5,0,0,0,10,23,0
1,0,0,14,244,222,0,2,0,4,0,1,17,0,0,22,1,0,0,5,4,1,11,101,3,0,0,0,681,1,5,0,0,0,10,23,0
1,0,0,14,159,137,0,2,0,4,0,3,21,0,0,4,1,0,0,13,4,9,15,88,3,0,0,0,673,3,11,0,0,0,10,23,0
1,0,0,14,159,137,0,2,0,4,0,3,21,0,0,4,1,0,0,13,4,9,17,90,3,0,0,0,672,3,11,0,0,0,10,23,0
1,0,0,14,247,225,0,2,0,6,0,2,17,0,0,15,1,0,0,8,4,4,28,139,8,0,0,0,659,5,16,0,0,1,10,23,0
1,0,0,14,159,137,0,2,0,4,0,3,21,0,0,4,1,0,0,13,4,9,19,92,3,0,0,0,655,3,11,0,0,0,10,23,0
1,0,0,14,75,53,0,2,0,4,0,1,5,0,0,4,1,0,0,4,3,1,14,105,3,0,0,0,652,1,4,0,0,0,10,23,0
1,0,0,14,385,363,0,2,0,5,0,2,27,0,0,22,1,0,5,2,2,0,9,96,2,0,0,0,594,3,1,0,0,0,10,23,0
1,0,0,14,47,25,0,2,0,5,0,1,1,0,0,2,1,0,0,2,2,0,8,94,1,0,0,0,593,2,1,0,0,0,10,23,0
1,0,0,14,385,363,0,2,0,5,0,2,27,0,0,22,1,0,5,2,2,0,9,96,2,0,0,0,591,3,1,0,0,0,10,23,0
1,0,0,14,23,1,0,2,0,3,0,0,0,0,0,0,1,0,0,3,3,0,16,137,3,0,0,0,565,6,2,0,0,0,10,23,0
1,0,0,14,202,180,0,2,0,6,0,4,18,0,0,6,1,0,0,18,4,14,16,148,2,0,0,0,512,5,30,0,0,0,10,23,0
1,0,0,14,169,147,0,2,0,4,0,1,12,0,0,17,1,0,0,12,4,8,22,153,8,0,0,0,493,4,16,0,0,0,10,23,0
1,0,0,14,267,245,0,2,0,6,0,2,15,0,0,17,1,0,0,7,4,3,17,121,3,0,0,0,445,2,12,0,0,1,10,23,0
1,0,0,14,140,118,0,2,0,5,0,1,11,0,0,11,1,0,0,19,4,15,22,156,8,0,0,0,422,3,29,0,0,0,10,23,0
1,0,0,14,221,199,0,2,0,6,0,3,20,0,0,5,1,0,0,18,4,14,16,143,4,0,0,0,421,5,31,0,0,0,10,23,0
1,0,0,14,98,76,0,2,1,5,0,3,5,0,0,0,1,0,0,14,2,12,6,72,0,0,0,0,218,1,13,0,0,0,10,23,0
1,0,0,14,98,76,0,2,1,5,0,3,5,0,0,0,1,0,0,10,2,8,7,84,0,0,0,0,215,1,9,0,0,0,10,23,0
1,0,0,14,98,76,0,2,1,5,0,3,5,0,0,0,1,0,0,9,2,7,6,72,0,0,0,0,215,1,8,0,0,0,10,23,0
1,0,0,14,98,76,0,2,1,5,0,3,5,0,0,0,1,0,0,14,2,12,6,72,0,0,0,0,209,1,13,0,0,0,10,23,0
1,0,0,14,98,76,0,2,1,5,0,3,5,0,0,0,1,0,0,9,2,7,6,72,0,0,0,0,206,1,8,0,0,0,10,23,0
1,0,0,16,50,26,0,2,0,6,0,3,2,0,0,0,0,0,0,0,0,0,123,137,1,0,0,0,5,3,0,0,0,0,16,23,0
1,0,0,16,46,22,0,2,0,6,0,2,2,0,0,0,0,0,0,0,0,0,125,139,1,0,0,0,5,3,0,0,0,0,16,23,0
1,0,0,16,49,25,0,2,0,7,0,2,2,0,0,0,0,0,0,0,0,0,28,42,0,0,0,0,2,3,0,0,0,0,16,23,0
1,0,0,16,46,22,0,2,0,6,0,2,2,0,0,0,0,0,0,0,0,0,41,55,0,0,0,0,2,3,0,0,0,0,16,23,0
1,0,0,16,46,22,0,2,0,6,0,2,2,0,0,0,0,0,0,0,0,0,21,35,0,0,0,0,2,3,0,0,0,0,16,23,0
1,0,0,16,46,22,0,2,0,6,0,2,2,0,0,0,0,0,0,0,0,0,129,143,1,0,0,0,5,3,0,0,0,0,16,23,0
1,0,0,11,43,24,0,2,0,4,0,2,2,0,0,0,1,0,0,10,9,1,4,20,3,0,0,0,283,0,0,0,0,0,54,23,0
1,0,0,16,93,69,0,2,1,4,0,2,3,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,16,23,0
1,0,0,11,512,493,0,2,0,7,0,3,144,0,0,0,1,0,140,1,1,0,3,19,2,0,0,0,49,0,0,0,0,0,54,23,0
1,0,0,11,276,257,0,2,0,7,0,3,68,0,0,0,1,0,64,1,1,0,3,19,2,0,0,0,42,0,0,0,0,0,54,23,0
1,0,0,16,47,23,0,2,0,6,0,2,2,0,0,0,0,0,0,1,1,0,104,118,1,0,0,0,5,3,0,0,0,0,16,23,0
1,0,0,16,50,26,0,2,0,7,0,2,2,0,0,0,0,0,0,1,1,0,113,127,1,0,0,0,5,3,0,0,0,0,16,23,0
1,0,0,16,54,30,0,2,0,5,0,1,2,0,0,0,0,0,0,1,1,0,132,146,4,0,0,0,9,3,0,0,0,0,16,23,0
1,0,0,16,50,26,0,2,0,7,0,2,2,0,0,0,0,0,0,1,1,0,132,146,4,0,0,0,10,3,0,0,0,0,16,23,0
1,0,0,20,3552,3524,0,2,17,5,0,12,475,0,0,0,0,0,442,1,0,1,14,27,2,0,0,0,52,9,1,0,0,0,54,23,0
1,0,0,14,276,254,0,2,8,3,0,7,33,0,0,1,0,0,9,2,0,2,2,8,1,0,0,0,4,0,1,1,1,1,16,23,0
1,0,0,14,276,254,0,2,8,3,0,7,33,0,0,1,0,0,9,2,0,2,2,8,1,0,0,0,4,0,1,0,1,1,16,23,0
1,0,0,16,47,23,0,2,0,6,0,2,2,0,0,0,0,0,0,0,0,0,101,115,0,0,0,0,5,3,0,0,0,0,16,23,0
1,0,0,16,50,26,0,2,0,7,0,2,2,0,0,0,0,0,0,0,0,0,106,120,1,0,0,0,5,3,0,0,0,0,16,23,0
1,0,0,14,25,3,0,2,0,3,0,2,0,0,0,0,0,0,0,2,0,2,2,8,0,0,0,0,4,0,1,1,1,1,16,23,0
1,0,0,14,25,3,0,2,0,3,0,2,0,0,0,0,0,0,0,2,0,2,2,8,0,0,0,0,4,0,1,0,1,1,16,23,0
1,0,0,14,321,299,0,2,11,3,0,9,35,0,0,1,0,0,10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16,23,0
1,0,0,16,43,19,0,2,0,6,0,0,0,0,0,0,0,0,0,33,3,30,12,20,0,0,0,0,973,1,0,0,0,0,597,22,0
1,0,0,14,61,39,0,2,0,6,0,3,4,0,0,0,0,0,0,2,1,1,39,68,8,0,0,0,920,3,1,0,0,0,597,22,0
1,0,0,14,44,22,0,2,0,6,0,2,0,0,0,0,0,0,0,2,1,1,14,29,0,0,0,0,908,3,1,0,0,0,597,22,0
1,0,0,20,91,63,0,2,0,6,0,0,16,0,0,0,0,0,4,3,3,0,13,21,0,0,0,0,878,1,0,0,0,0,597,22,0
1,0,0,14,53,31,0,2,0,6,0,3,2,0,0,0,0,0,0,1,1,0,15,28,0,0,0,0,827,0,0,0,0,0,597,22,0
1,0,0,20,43,15,0,2,0,4,0,1,2,0,0,0,0,0,0,1,1,0,13,21,0,0,0,0,823,0,0,0,0,0,597,22,0
1,0,0,11,51,32,0,2,0,5,0,2,0,0,0,0,1,0,0,1,1,0,14,20,2,0,0,0,157,5,1,0,0,0,435,22,0
1,0,0,15,63,40,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,17,33,1,0,0,0,127,53,0,0,0,0,7518,22,0
1,0,0,15,67,44,0,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,17,33,1,0,0,0,124,53,0,0,0,0,7518,22,0
1,0,0,11,65,46,0,1,0,5,0,1,2,0,0,0,0,0,0,6,3,3,6,13,7,0,0,0,109,4,2,0,2,0,13,22,0
1,0,0,11,73,54,0,2,0,5,0,4,0,0,0,0,1,0,0,0,0,0,56,74,2,0,0,0,97,5,0,0,0,0,435,22,0
1,0,0,11,73,54,0,2,0,5,0,4,0,0,0,0,1,0,0,0,0,0,52,70,2,0,0,0,96,5,0,0,0,0,435,22,0
1,0,0,15,79,56,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,17,33,2,0,0,0,91,11,0,0,0,0,7518,22,0
1,0,0,15,63,40,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,17,33,1,0,0,0,89,11,0,0,0,0,7518,22,0
1,0,0,15,67,44,0,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,17,33,1,0,0,0,89,11,0,0,0,0,7518,22,0
1,0,0,11,145,126,0,2,0,7,0,6,3,0,0,1,1,0,1,0,0,0,57,75,2,0,0,0,80,3,0,0,0,0,435,22,0
1,0,0,11,93,74,0,2,0,5,0,5,2,0,0,0,1,0,0,0,0,0,57,75,2,0,0,0,78,4,0,0,0,0,435,22,0
1,0,0,14,214,192,0,2,0,8,0,5,6,0,0,0,0,0,0,0,0,0,164,172,4,0,0,0,0,0,0,0,0,0,1478,22,0
1,0,0,14,214,192,0,2,0,8,0,5,6,0,0,0,0,0,0,0,0,0,165,173,4,0,0,0,0,0,0,0,0,0,1478,22,0
1,0,0,15,62,39,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,15,31,1,0,0,0,0,0,0,0,0,0,7518,22,0
1,0,0,11,73,54,0,2,0,5,0,4,0,0,0,0,1,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,435,22,0
1,0,0,18,50,24,0,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,10,14,1,0,0,0,168,11,0,0,0,0,341,22,0
1,0,0,16,72,48,0,2,0,5,0,0,0,0,0,1,0,0,0,1,1,0,13,35,9,0,0,0,37,1,0,0,0,0,1,20,0
1,0,0,16,72,48,0,2,0,5,0,0,0,0,0,1,0,0,0,1,1,0,13,35,11,0,0,0,37,1,0,0,0,0,1,20,0
1,0,0,16,71,47,0,2,0,7,0,0,0,0,0,0,0,0,0,1,1,0,10,32,3,0,0,0,36,1,0,0,0,0,1,20,0
1,0,0,16,72,48,0,2,0,5,0,0,0,0,0,1,0,0,0,1,1,0,6,28,3,0,0,0,35,1,0,0,0,0,1,20,0
1,0,0,16,55,31,0,2,0,4,0,0,2,0,0,0,0,0,0,1,1,0,10,32,7,0,0,0,37,1,0,0,0,0,1,20,0
1,0,0,16,83,59,0,2,0,5,0,0,2,0,0,0,0,0,0,1,1,0,10,32,7,0,0,0,37,1,0,0,0,0,1,20,0
1,0,0,16,88,64,0,2,0,5,0,0,2,0,0,1,0,0,0,1,1,0,10,32,7,0,0,0,37,1,0,0,0,0,1,20,0
1,0,0,16,88,64,0,2,0,5,0,0,2,0,0,0,0,0,0,1,1,0,10,32,7,0,0,0,37,1,0,0,0,0,1,20,0
1,0,0,16,88,64,0,2,0,5,0,0,2,0,0,0,0,0,0,1,1,0,5,27,3,0,0,0,35,1,0,0,0,0,1,20,0
1,0,0,16,55,31,0,2,0,4,0,0,2,0,0,0,0,0,0,1,1,0,11,33,7,0,0,0,37,1,0,0,0,0,1,20,0
1,0,0,16,88,64,0,2,0,5,0,0,2,0,0,1,0,0,0,1,1,0,6,28,4,0,0,0,35,1,0,0,0,0,1,20,0
1,0,0,20,1224,1196,0,2,7,5,0,7,153,0,0,0,0,0,142,1,0,1,12,25,1,0,0,0,50,4,1,0,0,0,1,20,0
1,0,0,20,1800,1772,0,2,10,5,0,13,222,0,0,0,0,0,206,1,0,1,12,24,1,0,0,0,50,4,1,0,0,0,1,20,0
1,0,0,15,99,76,0,2,0,7,0,3,0,0,0,0,0,0,0,1,0,1,3,7,0,0,0,0,4,0,0,0,0,0,1,20,0
1,0,0,15,103,80,0,2,0,7,0,2,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,0,0,0,0,0,1,20,0
1,0,0,16,88,64,0,2,0,5,0,0,2,0,0,1,0,0,0,1,1,0,8,30,5,0,0,0,35,1,0,0,0,0,1,20,0
1,0,0,15,55,32,0,2,0,7,0,1,0,0,0,0,0,0,0,4,1,3,5,12,6,0,0,0,62,2,3,0,0,0,1,20,0
1,0,0,5,32,19,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,1,46,68,0,0,0,0,111,11,2,0,1,0,45,19,0
1,0,0,5,32,19,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,1,46,68,0,0,0,0,102,11,2,0,1,0,45,19,0
1,0,0,14,51,29,0,2,0,4,0,2,0,0,0,0,0,0,0,1,1,0,0,8,1,0,0,0,54,2,1,0,0,0,215,19,0
1,0,0,18,27,1,0,2,0,3,0,1,0,0,0,0,1,0,0,1,1,0,1,2,0,0,0,0,10,1,0,0,0,0,1815,19,0
1,0,0,11,32,13,0,1,0,3,0,1,0,0,0,2,0,0,0,10,6,4,4,11,11,0,0,0,440,224,0,0,0,0,13,18,0
1,0,0,22,67,37,1,1,0,4,0,1,0,0,0,0,0,0,0,3,3,0,41,68,6,0,0,0,143,1,0,0,0,0,122958,18,0
1,0,0,13,36,15,0,1,0,3,0,1,0,0,0,0,0,0,0,4,0,4,16,29,4,0,0,0,130,2,0,4,0,0,30489,18,0
1,0,0,14,30,8,0,2,0,3,0,2,2,0,0,0,1,0,0,0,0,0,12,42,2,0,0,0,18,1,0,0,0,0,48,18,0
1,0,0,18,100,74,0,2,3,6,0,2,10,0,0,0,0,0,0,0,0,0,176,190,4,0,0,0,3,4,0,0,0,0,48,18,0
1,0,0,18,83,57,0,2,3,4,0,1,8,0,0,0,0,0,0,0,0,0,24,38,0,0,0,0,1,5,0,0,0,0,48,18,0
1,0,0,11,56,37,0,1,0,5,0,1,2,0,0,0,0,0,0,6,3,3,6,13,6,0,0,0,178,4,2,0,2,0,13,18,0
1,0,0,16,55,31,0,2,0,4,0,0,2,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,48,18,0
1,0,0,14,30,8,0,2,0,3,0,2,2,0,0,0,1,0,0,0,0,0,10,40,1,0,0,0,12,0,0,0,0,0,48,18,0
1,0,0,26,35,1,0,2,0,3,1,0,0,0,0,0,0,0,0,5,3,2,37,71,31,0,0,0,352,22,4,2,0,0,50617,18,0
1,0,0,26,201,167,0,2,0,7,1,0,46,0,0,0,0,0,46,6,3,3,24,60,13,0,0,0,98,5,5,3,0,0,50617,18,0
1,0,0,11,208,189,0,1,0,4,0,2,49,0,0,5,0,0,8,10,6,4,5,12,10,0,0,0,404,223,0,0,0,0,13,18,0
1,0,0,11,51,32,0,1,0,5,0,1,0,0,0,1,0,0,0,11,6,5,7,14,10,0,0,0,496,228,0,0,0,0,13,18,0
1,0,0,11,208,189,0,1,0,4,0,2,49,0,0,5,0,0,8,10,6,4,7,14,10,0,0,0,418,223,0,0,0,0,13,18,0
1,0,0,11,52,33,0,1,0,5,0,1,0,0,0,1,0,0,0,11,6,5,7,14,10,0,0,0,445,228,0,0,0,0,13,18,0
1,0,0,11,208,189,0,1,0,4,0,2,49,0,0,5,0,0,8,10,6,4,7,14,10,0,0,0,422,223,0,0,0,0,13,18,0
1,0,0,11,51,32,0,1,0,5,0,1,0,0,0,0,0,0,0,11,6,5,7,14,10,0,0,0,459,228,0,0,0,0,13,18,0
1,0,0,11,53,34,0,1,0,5,0,1,0,0,0,0,0,0,0,11,6,5,7,14,10,0,0,0,537,226,0,0,0,0,13,18,0
1,0,0,11,208,189,0,1,0,4,0,2,49,0,0,5,0,0,8,10,6,4,7,14,10,0,0,0,500,223,0,0,0,0,13,18,0
1,0,0,11,56,37,0,1,0,5,0,1,0,0,0,1,0,0,0,11,6,5,8,15,11,0,0,0,480,233,0,0,0,0,13,18,0
1,0,0,11,158,139,0,1,0,4,0,2,33,0,0,3,0,0,2,10,6,4,8,15,11,0,0,0,411,223,0,0,0,0,13,18,0
1,0,0,11,57,38,0,1,0,5,0,1,0,0,0,0,0,0,0,11,6,5,8,15,11,0,0,0,433,228,0,0,0,0,13,18,0
1,0,0,11,55,36,0,1,0,5,0,1,0,0,0,4,0,0,0,11,6,5,8,15,11,0,0,0,451,228,0,0,0,0,13,18,0
1,0,0,11,52,33,0,1,0,5,0,1,0,0,0,0,0,0,0,11,6,5,8,15,11,0,0,0,436,228,0,0,0,0,13,18,0
1,0,0,11,56,37,0,1,0,5,0,1,0,0,0,0,0,0,0,11,6,5,8,15,11,0,0,0,555,228,0,0,0,0,13,18,0
1,0,0,11,158,139,0,1,0,4,0,2,33,0,0,3,0,0,2,10,6,4,8,15,11,0,0,0,473,223,0,0,0,0,13,18,0
1,0,0,11,52,33,0,1,0,5,0,1,0,0,0,1,0,0,0,11,6,5,8,15,11,0,0,0,617,228,0,0,0,0,13,18,0
1,0,0,11,158,139,0,1,0,4,0,2,33,0,0,3,0,0,2,10,6,4,8,15,11,0,0,0,537,223,0,0,0,0,13,18,0
1,0,0,11,58,39,0,1,0,5,0,1,0,0,0,2,0,0,0,11,6,5,8,15,11,0,0,0,571,228,0,0,0,0,13,18,0
1,0,0,11,55,36,0,1,0,5,0,1,0,0,0,1,0,0,0,11,6,5,8,15,11,0,0,0,687,228,0,0,0,0,13,18,0
1,0,0,11,158,139,0,1,0,4,0,2,33,0,0,3,0,0,2,10,6,4,8,15,11,0,0,0,606,223,0,0,0,0,13,18,0
1,0,0,11,53,34,0,1,0,5,0,1,0,0,0,0,0,0,0,11,6,5,8,15,11,0,0,0,679,228,0,0,0,0,13,18,0
1,0,0,11,232,213,0,1,0,3,0,1,68,0,0,0,0,0,12,10,6,4,5,12,10,0,0,0,357,223,0,0,0,0,13,18,0
1,0,0,11,25,6,0,1,0,3,0,1,0,0,0,0,0,0,0,10,6,4,7,14,11,0,0,0,467,225,0,0,0,0,13,18,0
1,0,0,11,25,6,0,1,0,3,0,1,0,0,0,0,0,0,0,10,6,4,8,15,10,0,0,0,409,224,0,0,0,0,13,18,0
0,0,0,14,41,20,0,3,1,4,0,3,0,0,0,1,1,0,0,2,0,2,1,3,0,0,0,0,0,0,0,0,0,4,1407350,18,0
1,0,0,17,61,36,0,2,1,4,1,3,2,0,0,1,1,0,0,2,2,0,10,17,5,0,0,0,14,0,0,0,0,0,193,18,0
1,0,0,18,47,21,0,3,0,4,0,0,0,0,0,1,0,0,0,1,1,0,4,10,0,0,0,0,297,0,0,0,0,0,5,17,0
